"PROJECT_ID","SUBPROJECT_ID","RESPONSE_UID","QUESTIONNAIREEVENT_ID","QUESTION_NUMBER","QUESTION_TEXT","QUESTION_SHORT","INDICATOR","MILESTONE_ID","MILESTONE_DESC","PROGRAMTYPE_ID","PROGRAM_NAME","PROGRAM_DESC","DESIGN_TEAM","DESIGNSTRATEGY_DESC","DISTRICT","DIVISION","RESPONSE","RESPONSEVALUE","RESPONSECLASS","RESPONSECLASS_DESC"
275,220,11822,1204,18,"Does the project schedule include sufficient time to complete engineering investigations and surveys (e.g., cultural, geotechnical, environmental, hazardous materials, etc.) in time to adequately inform the design?","ENGINEERING INVESTIGATIONS","Schedule",4,"95% (Final Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POJ","POD","Yes",1,"Positive","Response Valued > 0.8"
275,220,11823,1204,19,"Does the project schedule include sufficient time to complete permitting process(es)?","PERMITTING","Schedule",4,"95% (Final Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POJ","POD","Yes",1,"Positive","Response Valued > 0.8"
275,220,11824,1204,20,"Is the current design team schedule in alignment with the project schedule in the Project Management Plan (PMP)?","PROJECT SCHEDULE","Schedule",4,"95% (Final Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POJ","POD","Yes",1,"Positive","Response Valued > 0.8"
275,220,11825,1204,21,"Does the project have a current, approved project-specific Quality Management Plan (QMP)/Review Plan (RP)?","APPROVED QMP/RP","QA",4,"95% (Final Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POJ","POD","Yes",1,"Positive","Response Valued > 0.8"
275,220,11825,1204,21,"Does the project have a current, approved project-specific Quality Management Plan (QMP)/Review Plan (RP)?","APPROVED QMP/RP","QC",4,"95% (Final Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POJ","POD","Yes",1,"Positive","Response Valued > 0.8"
275,220,11826,1204,22,"Did District Quality Control (DQC) occur prior, and not concurrent with, to the Independent Technical Review (ITR)/Agency Technical Review (ATR)/Biddability, Constructability, Operability, Environmental and Sustainability (BCOES) Review?","QUALITY REVIEW SEQUENCING","QC",4,"95% (Final Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POJ","POD","Yes",1,"Positive","Response Valued > 0.8"
275,220,11827,1204,23,"Was the Quality Management Plan (QMP)/Review Plan (RP) followed for this review milestone?","QMP/RP IMPLEMENTATION","QA",4,"95% (Final Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POJ","POD","Yes",1,"Positive","Response Valued > 0.8"
275,220,11827,1204,23,"Was the Quality Management Plan (QMP)/Review Plan (RP) followed for this review milestone?","QMP/RP IMPLEMENTATION","QC",4,"95% (Final Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POJ","POD","Yes",1,"Positive","Response Valued > 0.8"
275,220,11828,1204,24,"Have all computations gone through a rigorous Quality Control (QC) process (e.g., a ""red dot"" review)? (Note: For A-E work, it is incumbent upon the Technical Lead (TL) to ensure the A-E has performed this level of review.)","RIGOROUS COMPUTATION REVIEW","QC",4,"95% (Final Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POJ","POD","Yes",1,"Positive","Response Valued > 0.8"
275,220,11829,1204,25,"Have all critical graphics/plans gone through a rigorous QC process (e.g., a ""red dot"" review)? (Note: For A-E work, it is incumbent upon the Technical Lead (TL) to ensure the A-E has performed this level of review.)","RIGOROUS PLAN REVIEW","QC",4,"95% (Final Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POJ","POD","Yes",1,"Positive","Response Valued > 0.8"
275,220,11830,1204,26,"Have all specifications gone through a rigorous QC process? (Note: For A-E work, it is incumbent upon the Technical Lead (TL) to ensure the A-E has performed this level of review.)","RIGOROUS SPECIFICATIONS REVIEW","QC",4,"95% (Final Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POJ","POD","Yes",1,"Positive","Response Valued > 0.8"
275,220,11831,1204,27,"Have all models gone through a rigorous QC process? (e.g., a ""red dot"" review, clash detection, etc.)? (Note: For A-E work, it is incumbent upon the Technical Lead (TL) to ensure the A-E has performed this level of review.)","RIGOROUS MODEL REVIEW","QC",4,"95% (Final Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POJ","POD","Yes",1,"Positive","Response Valued > 0.8"
275,220,11832,1204,28,"Has a Biddability, Constructability, Operability, Environmental, and Sustainability (BCOES) review been performed in compliance with the ER?","BCOES","QC",4,"95% (Final Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POJ","POD","Yes",1,"Positive","Response Valued > 0.8"
275,220,11833,1204,30,"Has the Quality Management Plan (QMP)/Review Plan (RP) been updated to respond to significant project changes?","QMP/RP UPDATE","QA",4,"95% (Final Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POJ","POD","Yes",1,"Positive","Response Valued > 0.8"
275,220,11833,1204,30,"Has the Quality Management Plan (QMP)/Review Plan (RP) been updated to respond to significant project changes?","QMP/RP UPDATE","QC",4,"95% (Final Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POJ","POD","Yes",1,"Positive","Response Valued > 0.8"
275,220,11834,1204,31,"Does the design adequately accomplish the project scope, intent, and functional and technical objectives as defined in the current Project Management Plan (PMP)?","PROJECT SCOPE ACCOMPLISHED","Scope",4,"95% (Final Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POJ","POD","Yes",1,"Positive","Response Valued > 0.8"
275,220,11835,1204,32,"Did the deliverable meet established design milestone expectations?","DESIGN MILESTONE EXPECTATIONS","QA",4,"95% (Final Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POJ","POD","Yes",1,"Positive","Response Valued > 0.8"
275,220,11836,1204,33,"Is the design maturity sufficient to generate the required Class of estimate for this milestone? (Class 3 at 35%, Class 2 at 65%, and Class 1 at 95%/100%)","CLASS OF ESTIMATE","Cost",4,"95% (Final Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POJ","POD","Yes",1,"Positive","Response Valued > 0.8"
275,220,11837,1204,34,"Does the project have a current risk register?","RISK REGISTER","QA",4,"95% (Final Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POJ","POD","Yes",1,"Positive","Response Valued > 0.8"
275,220,11838,1204,37,"Has there been turnover on your design or review team that may affect the team's ability to develop a quality product?","TURNOVER","Team",4,"95% (Final Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POJ","POD","Marginal",0.5,"Marginal","Response Valued greater than or equal to 0.50 and < 0.80"
275,220,11839,1204,38,"What is your level of confidence in the quality of the engineering design efforts on this project?","OVERALL CONFIDENCE","Confidence",4,"95% (Final Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POJ","POD","Somewhat High",0.75,"Marginal","Response Valued greater than or equal to 0.50 and < 0.80"
171,118,11840,1205,1,"Is there an Engineering Technical Lead (TL) assigned to the project with an active professional registration (e.g., P.E., R.A., P.L.A., P.G., etc.) or waiver from the Chief of the District's Engineering Function?","ENGINEERING TECHNICAL LEADS","Team",5,"100% (Corrected Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","POJ","POD","Yes",1,"Positive","Response Valued > 0.8"
171,118,11841,1205,2,"Does the design team have all the necessary members (i.e., technical disciplines) assigned given the project scope?","DESIGN TEAM MEMBERS","Team",5,"100% (Corrected Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","POJ","POD","Yes",1,"Positive","Response Valued > 0.8"
171,118,11842,1205,3,"Do the QA/QC review teams have all the necessary members (i.e., technical disciplines) assigned given the project scope?","REVIEW TEAM MEMBERS","Team",5,"100% (Corrected Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","POJ","POD","Yes",1,"Positive","Response Valued > 0.8"
171,118,11842,1205,3,"Do the QA/QC review teams have all the necessary members (i.e., technical disciplines) assigned given the project scope?","REVIEW TEAM MEMBERS","QA",5,"100% (Corrected Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","POJ","POD","Yes",1,"Positive","Response Valued > 0.8"
171,118,11842,1205,3,"Do the QA/QC review teams have all the necessary members (i.e., technical disciplines) assigned given the project scope?","REVIEW TEAM MEMBERS","QC",5,"100% (Corrected Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","POJ","POD","Yes",1,"Positive","Response Valued > 0.8"
171,118,11843,1205,5,"Are senior staff mentors assigned to all design team members with less than two years of professional design experience?","SENIOR STAFF MENTORS","Team",5,"100% (Corrected Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","POJ","POD","Yes",1,"Positive","Response Valued > 0.8"
171,118,11844,1205,6,"Do the design and review team members have capacity to actively support  the project?","GOVERNMENT CAPACITY","Team",5,"100% (Corrected Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","POJ","POD","Yes",1,"Positive","Response Valued > 0.8"
171,118,11863,1205,38,"What is your level of confidence in the quality of the engineering design efforts on this project?","OVERALL CONFIDENCE","Confidence",5,"100% (Corrected Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","POJ","POD","High",1,"Positive","Response Valued > 0.8"
463,378,11921,1207,33,"Is the design maturity sufficient to generate the required Class of estimate for this milestone? (Class 3 at 35%, Class 2 at 65%, and Class 1 at 95%/100%)","CLASS OF ESTIMATE","Cost",3,"65% (Intermediate Design)","1","MILOTHER","Other","AE","Design-Bid-Build","SWT","SWD","Yes",1,"Positive","Response Valued > 0.8"
463,378,11922,1207,34,"Does the project have a current risk register?","RISK REGISTER","QA",3,"65% (Intermediate Design)","1","MILOTHER","Other","AE","Design-Bid-Build","SWT","SWD","Yes",1,"Positive","Response Valued > 0.8"
463,378,11923,1207,37,"Has there been turnover on your design or review team that may affect the team's ability to develop a quality product?","TURNOVER","Team",3,"65% (Intermediate Design)","1","MILOTHER","Other","AE","Design-Bid-Build","SWT","SWD","No",1,"Positive","Response Valued > 0.8"
463,378,11924,1207,38,"What is your level of confidence in the quality of the engineering design efforts on this project?","OVERALL CONFIDENCE","Confidence",3,"65% (Intermediate Design)","1","MILOTHER","Other","AE","Design-Bid-Build","SWT","SWD","High",1,"Positive","Response Valued > 0.8"
470,385,11925,505,5,"Are senior staff mentors assigned to all design team members with less than two years of professional design experience?","SENIOR STAFF MENTORS","Team",1,"15% (Project Initiation)","2","CW","Civil Works","In-House","Design-Bid-Build","MVM","MVD","Yes",1,"Positive","Response Valued > 0.8"
470,385,11929,1208,5,"Are senior staff mentors assigned to all design team members with less than two years of professional design experience?","SENIOR STAFF MENTORS","Team",2,"35% (Concept Design)","2","CW","Civil Works","In-House","Design-Bid-Build","MVM","MVD","Yes",1,"Positive","Response Valued > 0.8"
470,385,11930,1208,6,"Do the design and review team members have capacity to actively support  the project?","GOVERNMENT CAPACITY","Team",2,"35% (Concept Design)","2","CW","Civil Works","In-House","Design-Bid-Build","MVM","MVD","Yes",1,"Positive","Response Valued > 0.8"
470,385,11931,1208,8,"Have the relevant permitting authorities been identified and engaged on the project?","PERMITTING AUTHORITIES","Team",2,"35% (Concept Design)","2","CW","Civil Works","In-House","Design-Bid-Build","MVM","MVD","Yes",1,"Positive","Response Valued > 0.8"
470,385,11932,1208,15,"Does the project schedule include all standard practice design milestones?","SCHEDULED DESIGN MILESTONES","Schedule",2,"35% (Concept Design)","2","CW","Civil Works","In-House","Design-Bid-Build","MVM","MVD","Yes",1,"Positive","Response Valued > 0.8"
470,385,11940,1208,24,"Have all computations gone through a rigorous Quality Control (QC) process (e.g., a ""red dot"" review)? (Note: For A-E work, it is incumbent upon the Technical Lead (TL) to ensure the A-E has performed this level of review.)","RIGOROUS COMPUTATION REVIEW","QC",2,"35% (Concept Design)","2","CW","Civil Works","In-House","Design-Bid-Build","MVM","MVD","Yes",1,"Positive","Response Valued > 0.8"
470,385,11941,1208,25,"Have all critical graphics/plans gone through a rigorous QC process (e.g., a ""red dot"" review)? (Note: For A-E work, it is incumbent upon the Technical Lead (TL) to ensure the A-E has performed this level of review.)","RIGOROUS PLAN REVIEW","QC",2,"35% (Concept Design)","2","CW","Civil Works","In-House","Design-Bid-Build","MVM","MVD","Yes",1,"Positive","Response Valued > 0.8"
98,144,12075,361,8,"Have the relevant permitting authorities been identified and engaged on the project?","PERMITTING AUTHORITIES","Team",4,"95% (Final Design)","1","MILCON","Military Construction","In-House","Design-Build","NWO","NWD","Yes",1,"Positive","Response Valued > 0.8"
470,385,11943,1208,37,"Has there been turnover on your design or review team that may affect the team's ability to develop a quality product?","TURNOVER","Team",2,"35% (Concept Design)","2","CW","Civil Works","In-House","Design-Bid-Build","MVM","MVD","Yes",0,"Negative","Response Valued < 0.50"
676,574,12070,1212,37,"Has there been turnover on your design or review team that may affect the team's ability to develop a quality product?","TURNOVER","Team",2,"35% (Concept Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","POJ","POD","No",1,"Positive","Response Valued > 0.8"
