"PROJECT_ID","PROJECT_NAME","SUBPROJECT_ID","SUBPROJECT_NAME","RESPONSE_UID","QUESTIONNAIREEVENT_ID","QUESTION_NUMBER","QUESTION_TEXT","INDICATOR","MILESTONE_ID","MILESTONE_DESC","PROGRAMTYPE_ID","PROGRAM_NAME","PROGRAM_DESC","DESIGN_TEAM","DESIGNSTRATEGY_DESC","DISTRICT","DIVISION","RESPONSE","RESPONSEVALUE","RESPONSECLASS","RESPONSECLASS_DESC"
677,"NOV - NF-W-06A.3 West Pointe a la Hache to St Jude Levee",575,"NOV - NF-W-06A.3 West Pointe a la Hache to St Jude Levee",12131,1215,14,"Did the Project Delivery Team (PDT) establish design expectations by milestone and communicate those in the Project Management Plan (PMP), Architect-Engineer (A-E) contract, and/or brokered work agreement, etc.?","Scope",1,"15% (Project Initiation)","2","CW","Civil Works","In-House","Design-Bid-Build","MVM","MVD","Yes",1,"Positive","Response Valued > 0.8"
677,"NOV - NF-W-06A.3 West Pointe a la Hache to St Jude Levee",575,"NOV - NF-W-06A.3 West Pointe a la Hache to St Jude Levee",12132,1215,15,"Does the project schedule include all standard practice design milestones?","Schedule",1,"15% (Project Initiation)","2","CW","Civil Works","In-House","Design-Bid-Build","MVM","MVD","Yes",1,"Positive","Response Valued > 0.8"
677,"NOV - NF-W-06A.3 West Pointe a la Hache to St Jude Levee",575,"NOV - NF-W-06A.3 West Pointe a la Hache to St Jude Levee",12133,1215,16,"Does the project schedule include sufficient design time to accomplish all  design related milestones?","Schedule",1,"15% (Project Initiation)","2","CW","Civil Works","In-House","Design-Bid-Build","MVM","MVD","Yes",1,"Positive","Response Valued > 0.8"
677,"NOV - NF-W-06A.3 West Pointe a la Hache to St Jude Levee",575,"NOV - NF-W-06A.3 West Pointe a la Hache to St Jude Levee",12134,1215,17,"Does the project schedule include sufficient time for Quality Control (QC) and Quality Assurance (QA) reviews during all required design submittals?","Schedule",1,"15% (Project Initiation)","2","CW","Civil Works","In-House","Design-Bid-Build","MVM","MVD","Yes",1,"Positive","Response Valued > 0.8"
677,"NOV - NF-W-06A.3 West Pointe a la Hache to St Jude Levee",575,"NOV - NF-W-06A.3 West Pointe a la Hache to St Jude Levee",12134,1215,17,"Does the project schedule include sufficient time for Quality Control (QC) and Quality Assurance (QA) reviews during all required design submittals?","QA",1,"15% (Project Initiation)","2","CW","Civil Works","In-House","Design-Bid-Build","MVM","MVD","Yes",1,"Positive","Response Valued > 0.8"
677,"NOV - NF-W-06A.3 West Pointe a la Hache to St Jude Levee",575,"NOV - NF-W-06A.3 West Pointe a la Hache to St Jude Levee",12134,1215,17,"Does the project schedule include sufficient time for Quality Control (QC) and Quality Assurance (QA) reviews during all required design submittals?","QC",1,"15% (Project Initiation)","2","CW","Civil Works","In-House","Design-Bid-Build","MVM","MVD","Yes",1,"Positive","Response Valued > 0.8"
422,"Department of Homeland Security DSTAR",338,"Department of Homeland Security DSTAR",12140,711,3,"Do the QA/QC review teams have all the necessary members (i.e., technical disciplines) assigned given the project scope?","Team",1,"15% (Project Initiation)","1","IIS","International and Interagency Services","AE","Design-Bid-Build","NAP","NAD","Yes",1,"Positive","Response Valued > 0.8"
422,"Department of Homeland Security DSTAR",338,"Department of Homeland Security DSTAR",12140,711,3,"Do the QA/QC review teams have all the necessary members (i.e., technical disciplines) assigned given the project scope?","QA",1,"15% (Project Initiation)","1","IIS","International and Interagency Services","AE","Design-Bid-Build","NAP","NAD","Yes",1,"Positive","Response Valued > 0.8"
422,"Department of Homeland Security DSTAR",338,"Department of Homeland Security DSTAR",12140,711,3,"Do the QA/QC review teams have all the necessary members (i.e., technical disciplines) assigned given the project scope?","QC",1,"15% (Project Initiation)","1","IIS","International and Interagency Services","AE","Design-Bid-Build","NAP","NAD","Yes",1,"Positive","Response Valued > 0.8"
422,"Department of Homeland Security DSTAR",338,"Department of Homeland Security DSTAR",12141,711,5,"Are senior staff mentors assigned to all design team members with less than two years of professional design experience?","Team",1,"15% (Project Initiation)","1","IIS","International and Interagency Services","AE","Design-Bid-Build","NAP","NAD","Yes",1,"Positive","Response Valued > 0.8"
422,"Department of Homeland Security DSTAR",338,"Department of Homeland Security DSTAR",12142,711,6,"Do the design and review team members have capacity to actively support  the project?","Team",1,"15% (Project Initiation)","1","IIS","International and Interagency Services","AE","Design-Bid-Build","NAP","NAD","Yes",1,"Positive","Response Valued > 0.8"
422,"Department of Homeland Security DSTAR",338,"Department of Homeland Security DSTAR",12153,711,17,"Does the project schedule include sufficient time for Quality Control (QC) and Quality Assurance (QA) reviews during all required design submittals?","Schedule",1,"15% (Project Initiation)","1","IIS","International and Interagency Services","AE","Design-Bid-Build","NAP","NAD","Yes",1,"Positive","Response Valued > 0.8"
422,"Department of Homeland Security DSTAR",338,"Department of Homeland Security DSTAR",12153,711,17,"Does the project schedule include sufficient time for Quality Control (QC) and Quality Assurance (QA) reviews during all required design submittals?","QA",1,"15% (Project Initiation)","1","IIS","International and Interagency Services","AE","Design-Bid-Build","NAP","NAD","Yes",1,"Positive","Response Valued > 0.8"
422,"Department of Homeland Security DSTAR",338,"Department of Homeland Security DSTAR",12153,711,17,"Does the project schedule include sufficient time for Quality Control (QC) and Quality Assurance (QA) reviews during all required design submittals?","QC",1,"15% (Project Initiation)","1","IIS","International and Interagency Services","AE","Design-Bid-Build","NAP","NAD","Yes",1,"Positive","Response Valued > 0.8"
422,"Department of Homeland Security DSTAR",338,"Department of Homeland Security DSTAR",12144,711,7,"Have the relevant Mandatory Centers of Expertise (MCX), Technical Centers of Expertise (TCX), and/or Centers of Standardization (COS) been identified and engaged on the project?","Team",1,"15% (Project Initiation)","1","IIS","International and Interagency Services","AE","Design-Bid-Build","NAP","NAD","Yes",1,"Positive","Response Valued > 0.8"
422,"Department of Homeland Security DSTAR",338,"Department of Homeland Security DSTAR",12147,711,12,"At the current time, can the project be implemented without deviations from mandatory design criteria or receiving an approved waiver from HQUSACE?","Schedule",1,"15% (Project Initiation)","1","IIS","International and Interagency Services","AE","Design-Bid-Build","NAP","NAD","Yes",1,"Positive","Response Valued > 0.8"
422,"Department of Homeland Security DSTAR",338,"Department of Homeland Security DSTAR",12147,711,12,"At the current time, can the project be implemented without deviations from mandatory design criteria or receiving an approved waiver from HQUSACE?","Cost",1,"15% (Project Initiation)","1","IIS","International and Interagency Services","AE","Design-Bid-Build","NAP","NAD","Yes",1,"Positive","Response Valued > 0.8"
422,"Department of Homeland Security DSTAR",338,"Department of Homeland Security DSTAR",12147,711,12,"At the current time, can the project be implemented without deviations from mandatory design criteria or receiving an approved waiver from HQUSACE?","Scope",1,"15% (Project Initiation)","1","IIS","International and Interagency Services","AE","Design-Bid-Build","NAP","NAD","Yes",1,"Positive","Response Valued > 0.8"
422,"Department of Homeland Security DSTAR",338,"Department of Homeland Security DSTAR",12149,711,13,"Have lessons learned been evaluated and incorporated into the design?","Scope",1,"15% (Project Initiation)","1","IIS","International and Interagency Services","AE","Design-Bid-Build","NAP","NAD","Yes",1,"Positive","Response Valued > 0.8"
422,"Department of Homeland Security DSTAR",338,"Department of Homeland Security DSTAR",12150,711,14,"Did the Project Delivery Team (PDT) establish design expectations by milestone and communicate those in the Project Management Plan (PMP), Architect-Engineer (A-E) contract, and/or brokered work agreement, etc.?","Scope",1,"15% (Project Initiation)","1","IIS","International and Interagency Services","AE","Design-Bid-Build","NAP","NAD","Yes",1,"Positive","Response Valued > 0.8"
422,"Department of Homeland Security DSTAR",338,"Department of Homeland Security DSTAR",12154,711,18,"Does the project schedule include sufficient time to complete engineering investigations and surveys (e.g., cultural, geotechnical, environmental, hazardous materials, etc.) in time to adequately inform the design?","Schedule",1,"15% (Project Initiation)","1","IIS","International and Interagency Services","AE","Design-Bid-Build","NAP","NAD","Yes",1,"Positive","Response Valued > 0.8"
422,"Department of Homeland Security DSTAR",338,"Department of Homeland Security DSTAR",12155,711,19,"Does the project schedule include sufficient time to complete permitting process(es)?","Schedule",1,"15% (Project Initiation)","1","IIS","International and Interagency Services","AE","Design-Bid-Build","NAP","NAD","Yes",1,"Positive","Response Valued > 0.8"
623,"East Rockaway Inlet to Rockaway Inlet and Jamaica Bay, Jamaica Bay Project, Coastal Storm Risk Management (CSRM)  
Jamaica Bay High Frequency Flood Risk Reduction Features",530,"ROCKAWAY - JAMAICA BAY, NEW YORK
Edgemere Area , CSRM,  With NBS rock sills
HIGH FREQUENCY FLOOD RISK REDUCTION FEATURES",10641,1023,24,"Have all computations gone through a rigorous Quality Control (QC) process (e.g., a ""red dot"" review)? (Note: For A-E work, it is incumbent upon the Technical Lead (TL) to ensure the A-E has performed this level of review.)","QC",2,"35% (Concept Design)","2","CW","Civil Works","AE","Design-Bid-Build","NAN","NAD","Yes",1,"Positive","Response Valued > 0.8"
623,"East Rockaway Inlet to Rockaway Inlet and Jamaica Bay, Jamaica Bay Project, Coastal Storm Risk Management (CSRM)  
Jamaica Bay High Frequency Flood Risk Reduction Features",530,"ROCKAWAY - JAMAICA BAY, NEW YORK
Edgemere Area , CSRM,  With NBS rock sills
HIGH FREQUENCY FLOOD RISK REDUCTION FEATURES",10642,1023,25,"Have all critical graphics/plans gone through a rigorous QC process (e.g., a ""red dot"" review)? (Note: For A-E work, it is incumbent upon the Technical Lead (TL) to ensure the A-E has performed this level of review.)","QC",2,"35% (Concept Design)","2","CW","Civil Works","AE","Design-Bid-Build","NAN","NAD","Yes",1,"Positive","Response Valued > 0.8"
623,"East Rockaway Inlet to Rockaway Inlet and Jamaica Bay, Jamaica Bay Project, Coastal Storm Risk Management (CSRM)  
Jamaica Bay High Frequency Flood Risk Reduction Features",530,"ROCKAWAY - JAMAICA BAY, NEW YORK
Edgemere Area , CSRM,  With NBS rock sills
HIGH FREQUENCY FLOOD RISK REDUCTION FEATURES",10643,1023,27,"Have all models gone through a rigorous QC process? (e.g., a ""red dot"" review, clash detection, etc.)? (Note: For A-E work, it is incumbent upon the Technical Lead (TL) to ensure the A-E has performed this level of review.)","QC",2,"35% (Concept Design)","2","CW","Civil Works","AE","Design-Bid-Build","NAN","NAD","Yes",1,"Positive","Response Valued > 0.8"
283,"Liberty State Park Ecosystem Restoration Project",228,"Liberty State Park Ecosystem Restoration Project",10772,1032,16,"Does the project schedule include sufficient design time to accomplish all  design related milestones?","Schedule",4,"95% (Final Design)","2","CW","Civil Works","AE","Design-Bid-Build","NAN","NAD","Yes",1,"Positive","Response Valued > 0.8"
371,"Hudson Raritan Estuary- Fresh Creek Ecosystem Restoration Project",294,"HRE Fresh Creek",10674,1029,2,"Does the design team have all the necessary members (i.e., technical disciplines) assigned given the project scope?","Team",1,"15% (Project Initiation)","2","CW","Civil Works","AE","Design-Bid-Build","NAN","NAD","Yes",1,"Positive","Response Valued > 0.8"
371,"Hudson Raritan Estuary- Fresh Creek Ecosystem Restoration Project",294,"HRE Fresh Creek",10675,1029,3,"Do the QA/QC review teams have all the necessary members (i.e., technical disciplines) assigned given the project scope?","Team",1,"15% (Project Initiation)","2","CW","Civil Works","AE","Design-Bid-Build","NAN","NAD","Yes",1,"Positive","Response Valued > 0.8"
371,"Hudson Raritan Estuary- Fresh Creek Ecosystem Restoration Project",294,"HRE Fresh Creek",10675,1029,3,"Do the QA/QC review teams have all the necessary members (i.e., technical disciplines) assigned given the project scope?","QA",1,"15% (Project Initiation)","2","CW","Civil Works","AE","Design-Bid-Build","NAN","NAD","Yes",1,"Positive","Response Valued > 0.8"
371,"Hudson Raritan Estuary- Fresh Creek Ecosystem Restoration Project",294,"HRE Fresh Creek",10675,1029,3,"Do the QA/QC review teams have all the necessary members (i.e., technical disciplines) assigned given the project scope?","QC",1,"15% (Project Initiation)","2","CW","Civil Works","AE","Design-Bid-Build","NAN","NAD","Yes",1,"Positive","Response Valued > 0.8"
371,"Hudson Raritan Estuary- Fresh Creek Ecosystem Restoration Project",294,"HRE Fresh Creek",10676,1029,4,"Does the design team have sufficient relevant design experience with projects of similar scope and complexity?","Team",1,"15% (Project Initiation)","2","CW","Civil Works","AE","Design-Bid-Build","NAN","NAD","Yes",1,"Positive","Response Valued > 0.8"
371,"Hudson Raritan Estuary- Fresh Creek Ecosystem Restoration Project",294,"HRE Fresh Creek",10677,1029,5,"Are senior staff mentors assigned to all design team members with less than two years of professional design experience?","Team",1,"15% (Project Initiation)","2","CW","Civil Works","AE","Design-Bid-Build","NAN","NAD","Yes",1,"Positive","Response Valued > 0.8"
371,"Hudson Raritan Estuary- Fresh Creek Ecosystem Restoration Project",294,"HRE Fresh Creek",10678,1029,6,"Do the design and review team members have capacity to actively support  the project?","Team",1,"15% (Project Initiation)","2","CW","Civil Works","AE","Design-Bid-Build","NAN","NAD","Yes",1,"Positive","Response Valued > 0.8"
371,"Hudson Raritan Estuary- Fresh Creek Ecosystem Restoration Project",294,"HRE Fresh Creek",10679,1029,7,"Have the relevant Mandatory Centers of Expertise (MCX), Technical Centers of Expertise (TCX), and/or Centers of Standardization (COS) been identified and engaged on the project?","Team",1,"15% (Project Initiation)","2","CW","Civil Works","AE","Design-Bid-Build","NAN","NAD","No",0,"Negative","Response Valued < 0.50"
371,"Hudson Raritan Estuary- Fresh Creek Ecosystem Restoration Project",294,"HRE Fresh Creek",10680,1029,8,"Have the relevant permitting authorities been identified and engaged on the project?","Team",1,"15% (Project Initiation)","2","CW","Civil Works","AE","Design-Bid-Build","NAN","NAD","Yes",1,"Positive","Response Valued > 0.8"
371,"Hudson Raritan Estuary- Fresh Creek Ecosystem Restoration Project",294,"HRE Fresh Creek",10681,1029,9,"Are the assumptions made during planning/programming still valid (e.g., real estate, environmental, geotechnical, hydraulics and hydrology, survey, and other pertinent assumptions)?","Scope",1,"15% (Project Initiation)","2","CW","Civil Works","AE","Design-Bid-Build","NAN","NAD","Yes",1,"Positive","Response Valued > 0.8"
